session_id,cfg,window_index,window_start_sec,window_end_sec,frame_start,frame_end,frame_count,x_min,x_max,y_min,y_max,cell_size,x_cells,y_cells,presence_frame_count,presence_ratio,parse_warning_frame_count,unknown_tlv_frame_count,point_total,point_mean_per_frame,point_out_of_grid_count,target_total,target_id_count,target_out_of_grid_count,avg_target_speed_mps,max_target_speed_mps,vital_total,vital_target_id_count,vital_range_bin_mode,vital_range_bin_unique_count,breath_deviation_mean,breath_deviation_max,heart_rate_mean,breath_rate_mean,avg_abs_doppler_mps,max_abs_doppler_mps,avg_snr_db,max_snr_db,occupied_point_cell_count,occupied_target_cell_count,occupied_vital_cell_count,dominant_cell_x_m,dominant_cell_y_m,dominant_cell_score,cell_y00_x00_point_count,cell_y00_x01_point_count,cell_y00_x02_point_count,cell_y00_x03_point_count,cell_y00_x04_point_count,cell_y00_x05_point_count,cell_y00_x06_point_count,cell_y00_x07_point_count,cell_y00_x08_point_count,cell_y00_x09_point_count,cell_y00_x10_point_count,cell_y00_x11_point_count,cell_y01_x00_point_count,cell_y01_x01_point_count,cell_y01_x02_point_count,cell_y01_x03_point_count,cell_y01_x04_point_count,cell_y01_x05_point_count,cell_y01_x06_point_count,cell_y01_x07_point_count,cell_y01_x08_point_count,cell_y01_x09_point_count,cell_y01_x10_point_count,cell_y01_x11_point_count,cell_y02_x00_point_count,cell_y02_x01_point_count,cell_y02_x02_point_count,cell_y02_x03_point_count,cell_y02_x04_point_count,cell_y02_x05_point_count,cell_y02_x06_point_count,cell_y02_x07_point_count,cell_y02_x08_point_count,cell_y02_x09_point_count,cell_y02_x10_point_count,cell_y02_x11_point_count,cell_y03_x00_point_count,cell_y03_x01_point_count,cell_y03_x02_point_count,cell_y03_x03_point_count,cell_y03_x04_point_count,cell_y03_x05_point_count,cell_y03_x06_point_count,cell_y03_x07_point_count,cell_y03_x08_point_count,cell_y03_x09_point_count,cell_y03_x10_point_count,cell_y03_x11_point_count,cell_y04_x00_point_count,cell_y04_x01_point_count,cell_y04_x02_point_count,cell_y04_x03_point_count,cell_y04_x04_point_count,cell_y04_x05_point_count,cell_y04_x06_point_count,cell_y04_x07_point_count,cell_y04_x08_point_count,cell_y04_x09_point_count,cell_y04_x10_point_count,cell_y04_x11_point_count,cell_y05_x00_point_count,cell_y05_x01_point_count,cell_y05_x02_point_count,cell_y05_x03_point_count,cell_y05_x04_point_count,cell_y05_x05_point_count,cell_y05_x06_point_count,cell_y05_x07_point_count,cell_y05_x08_point_count,cell_y05_x09_point_count,cell_y05_x10_point_count,cell_y05_x11_point_count,cell_y06_x00_point_count,cell_y06_x01_point_count,cell_y06_x02_point_count,cell_y06_x03_point_count,cell_y06_x04_point_count,cell_y06_x05_point_count,cell_y06_x06_point_count,cell_y06_x07_point_count,cell_y06_x08_point_count,cell_y06_x09_point_count,cell_y06_x10_point_count,cell_y06_x11_point_count,cell_y07_x00_point_count,cell_y07_x01_point_count,cell_y07_x02_point_count,cell_y07_x03_point_count,cell_y07_x04_point_count,cell_y07_x05_point_count,cell_y07_x06_point_count,cell_y07_x07_point_count,cell_y07_x08_point_count,cell_y07_x09_point_count,cell_y07_x10_point_count,cell_y07_x11_point_count,cell_y08_x00_point_count,cell_y08_x01_point_count,cell_y08_x02_point_count,cell_y08_x03_point_count,cell_y08_x04_point_count,cell_y08_x05_point_count,cell_y08_x06_point_count,cell_y08_x07_point_count,cell_y08_x08_point_count,cell_y08_x09_point_count,cell_y08_x10_point_count,cell_y08_x11_point_count,cell_y09_x00_point_count,cell_y09_x01_point_count,cell_y09_x02_point_count,cell_y09_x03_point_count,cell_y09_x04_point_count,cell_y09_x05_point_count,cell_y09_x06_point_count,cell_y09_x07_point_count,cell_y09_x08_point_count,cell_y09_x09_point_count,cell_y09_x10_point_count,cell_y09_x11_point_count,cell_y10_x00_point_count,cell_y10_x01_point_count,cell_y10_x02_point_count,cell_y10_x03_point_count,cell_y10_x04_point_count,cell_y10_x05_point_count,cell_y10_x06_point_count,cell_y10_x07_point_count,cell_y10_x08_point_count,cell_y10_x09_point_count,cell_y10_x10_point_count,cell_y10_x11_point_count,cell_y11_x00_point_count,cell_y11_x01_point_count,cell_y11_x02_point_count,cell_y11_x03_point_count,cell_y11_x04_point_count,cell_y11_x05_point_count,cell_y11_x06_point_count,cell_y11_x07_point_count,cell_y11_x08_point_count,cell_y11_x09_point_count,cell_y11_x10_point_count,cell_y11_x11_point_count,cell_y00_x00_target_count,cell_y00_x01_target_count,cell_y00_x02_target_count,cell_y00_x03_target_count,cell_y00_x04_target_count,cell_y00_x05_target_count,cell_y00_x06_target_count,cell_y00_x07_target_count,cell_y00_x08_target_count,cell_y00_x09_target_count,cell_y00_x10_target_count,cell_y00_x11_target_count,cell_y01_x00_target_count,cell_y01_x01_target_count,cell_y01_x02_target_count,cell_y01_x03_target_count,cell_y01_x04_target_count,cell_y01_x05_target_count,cell_y01_x06_target_count,cell_y01_x07_target_count,cell_y01_x08_target_count,cell_y01_x09_target_count,cell_y01_x10_target_count,cell_y01_x11_target_count,cell_y02_x00_target_count,cell_y02_x01_target_count,cell_y02_x02_target_count,cell_y02_x03_target_count,cell_y02_x04_target_count,cell_y02_x05_target_count,cell_y02_x06_target_count,cell_y02_x07_target_count,cell_y02_x08_target_count,cell_y02_x09_target_count,cell_y02_x10_target_count,cell_y02_x11_target_count,cell_y03_x00_target_count,cell_y03_x01_target_count,cell_y03_x02_target_count,cell_y03_x03_target_count,cell_y03_x04_target_count,cell_y03_x05_target_count,cell_y03_x06_target_count,cell_y03_x07_target_count,cell_y03_x08_target_count,cell_y03_x09_target_count,cell_y03_x10_target_count,cell_y03_x11_target_count,cell_y04_x00_target_count,cell_y04_x01_target_count,cell_y04_x02_target_count,cell_y04_x03_target_count,cell_y04_x04_target_count,cell_y04_x05_target_count,cell_y04_x06_target_count,cell_y04_x07_target_count,cell_y04_x08_target_count,cell_y04_x09_target_count,cell_y04_x10_target_count,cell_y04_x11_target_count,cell_y05_x00_target_count,cell_y05_x01_target_count,cell_y05_x02_target_count,cell_y05_x03_target_count,cell_y05_x04_target_count,cell_y05_x05_target_count,cell_y05_x06_target_count,cell_y05_x07_target_count,cell_y05_x08_target_count,cell_y05_x09_target_count,cell_y05_x10_target_count,cell_y05_x11_target_count,cell_y06_x00_target_count,cell_y06_x01_target_count,cell_y06_x02_target_count,cell_y06_x03_target_count,cell_y06_x04_target_count,cell_y06_x05_target_count,cell_y06_x06_target_count,cell_y06_x07_target_count,cell_y06_x08_target_count,cell_y06_x09_target_count,cell_y06_x10_target_count,cell_y06_x11_target_count,cell_y07_x00_target_count,cell_y07_x01_target_count,cell_y07_x02_target_count,cell_y07_x03_target_count,cell_y07_x04_target_count,cell_y07_x05_target_count,cell_y07_x06_target_count,cell_y07_x07_target_count,cell_y07_x08_target_count,cell_y07_x09_target_count,cell_y07_x10_target_count,cell_y07_x11_target_count,cell_y08_x00_target_count,cell_y08_x01_target_count,cell_y08_x02_target_count,cell_y08_x03_target_count,cell_y08_x04_target_count,cell_y08_x05_target_count,cell_y08_x06_target_count,cell_y08_x07_target_count,cell_y08_x08_target_count,cell_y08_x09_target_count,cell_y08_x10_target_count,cell_y08_x11_target_count,cell_y09_x00_target_count,cell_y09_x01_target_count,cell_y09_x02_target_count,cell_y09_x03_target_count,cell_y09_x04_target_count,cell_y09_x05_target_count,cell_y09_x06_target_count,cell_y09_x07_target_count,cell_y09_x08_target_count,cell_y09_x09_target_count,cell_y09_x10_target_count,cell_y09_x11_target_count,cell_y10_x00_target_count,cell_y10_x01_target_count,cell_y10_x02_target_count,cell_y10_x03_target_count,cell_y10_x04_target_count,cell_y10_x05_target_count,cell_y10_x06_target_count,cell_y10_x07_target_count,cell_y10_x08_target_count,cell_y10_x09_target_count,cell_y10_x10_target_count,cell_y10_x11_target_count,cell_y11_x00_target_count,cell_y11_x01_target_count,cell_y11_x02_target_count,cell_y11_x03_target_count,cell_y11_x04_target_count,cell_y11_x05_target_count,cell_y11_x06_target_count,cell_y11_x07_target_count,cell_y11_x08_target_count,cell_y11_x09_target_count,cell_y11_x10_target_count,cell_y11_x11_target_count,cell_y00_x00_vital_count,cell_y00_x01_vital_count,cell_y00_x02_vital_count,cell_y00_x03_vital_count,cell_y00_x04_vital_count,cell_y00_x05_vital_count,cell_y00_x06_vital_count,cell_y00_x07_vital_count,cell_y00_x08_vital_count,cell_y00_x09_vital_count,cell_y00_x10_vital_count,cell_y00_x11_vital_count,cell_y01_x00_vital_count,cell_y01_x01_vital_count,cell_y01_x02_vital_count,cell_y01_x03_vital_count,cell_y01_x04_vital_count,cell_y01_x05_vital_count,cell_y01_x06_vital_count,cell_y01_x07_vital_count,cell_y01_x08_vital_count,cell_y01_x09_vital_count,cell_y01_x10_vital_count,cell_y01_x11_vital_count,cell_y02_x00_vital_count,cell_y02_x01_vital_count,cell_y02_x02_vital_count,cell_y02_x03_vital_count,cell_y02_x04_vital_count,cell_y02_x05_vital_count,cell_y02_x06_vital_count,cell_y02_x07_vital_count,cell_y02_x08_vital_count,cell_y02_x09_vital_count,cell_y02_x10_vital_count,cell_y02_x11_vital_count,cell_y03_x00_vital_count,cell_y03_x01_vital_count,cell_y03_x02_vital_count,cell_y03_x03_vital_count,cell_y03_x04_vital_count,cell_y03_x05_vital_count,cell_y03_x06_vital_count,cell_y03_x07_vital_count,cell_y03_x08_vital_count,cell_y03_x09_vital_count,cell_y03_x10_vital_count,cell_y03_x11_vital_count,cell_y04_x00_vital_count,cell_y04_x01_vital_count,cell_y04_x02_vital_count,cell_y04_x03_vital_count,cell_y04_x04_vital_count,cell_y04_x05_vital_count,cell_y04_x06_vital_count,cell_y04_x07_vital_count,cell_y04_x08_vital_count,cell_y04_x09_vital_count,cell_y04_x10_vital_count,cell_y04_x11_vital_count,cell_y05_x00_vital_count,cell_y05_x01_vital_count,cell_y05_x02_vital_count,cell_y05_x03_vital_count,cell_y05_x04_vital_count,cell_y05_x05_vital_count,cell_y05_x06_vital_count,cell_y05_x07_vital_count,cell_y05_x08_vital_count,cell_y05_x09_vital_count,cell_y05_x10_vital_count,cell_y05_x11_vital_count,cell_y06_x00_vital_count,cell_y06_x01_vital_count,cell_y06_x02_vital_count,cell_y06_x03_vital_count,cell_y06_x04_vital_count,cell_y06_x05_vital_count,cell_y06_x06_vital_count,cell_y06_x07_vital_count,cell_y06_x08_vital_count,cell_y06_x09_vital_count,cell_y06_x10_vital_count,cell_y06_x11_vital_count,cell_y07_x00_vital_count,cell_y07_x01_vital_count,cell_y07_x02_vital_count,cell_y07_x03_vital_count,cell_y07_x04_vital_count,cell_y07_x05_vital_count,cell_y07_x06_vital_count,cell_y07_x07_vital_count,cell_y07_x08_vital_count,cell_y07_x09_vital_count,cell_y07_x10_vital_count,cell_y07_x11_vital_count,cell_y08_x00_vital_count,cell_y08_x01_vital_count,cell_y08_x02_vital_count,cell_y08_x03_vital_count,cell_y08_x04_vital_count,cell_y08_x05_vital_count,cell_y08_x06_vital_count,cell_y08_x07_vital_count,cell_y08_x08_vital_count,cell_y08_x09_vital_count,cell_y08_x10_vital_count,cell_y08_x11_vital_count,cell_y09_x00_vital_count,cell_y09_x01_vital_count,cell_y09_x02_vital_count,cell_y09_x03_vital_count,cell_y09_x04_vital_count,cell_y09_x05_vital_count,cell_y09_x06_vital_count,cell_y09_x07_vital_count,cell_y09_x08_vital_count,cell_y09_x09_vital_count,cell_y09_x10_vital_count,cell_y09_x11_vital_count,cell_y10_x00_vital_count,cell_y10_x01_vital_count,cell_y10_x02_vital_count,cell_y10_x03_vital_count,cell_y10_x04_vital_count,cell_y10_x05_vital_count,cell_y10_x06_vital_count,cell_y10_x07_vital_count,cell_y10_x08_vital_count,cell_y10_x09_vital_count,cell_y10_x10_vital_count,cell_y10_x11_vital_count,cell_y11_x00_vital_count,cell_y11_x01_vital_count,cell_y11_x02_vital_count,cell_y11_x03_vital_count,cell_y11_x04_vital_count,cell_y11_x05_vital_count,cell_y11_x06_vital_count,cell_y11_x07_vital_count,cell_y11_x08_vital_count,cell_y11_x09_vital_count,cell_y11_x10_vital_count,cell_y11_x11_vital_count,cell_y00_x00_motion_sum,cell_y00_x01_motion_sum,cell_y00_x02_motion_sum,cell_y00_x03_motion_sum,cell_y00_x04_motion_sum,cell_y00_x05_motion_sum,cell_y00_x06_motion_sum,cell_y00_x07_motion_sum,cell_y00_x08_motion_sum,cell_y00_x09_motion_sum,cell_y00_x10_motion_sum,cell_y00_x11_motion_sum,cell_y01_x00_motion_sum,cell_y01_x01_motion_sum,cell_y01_x02_motion_sum,cell_y01_x03_motion_sum,cell_y01_x04_motion_sum,cell_y01_x05_motion_sum,cell_y01_x06_motion_sum,cell_y01_x07_motion_sum,cell_y01_x08_motion_sum,cell_y01_x09_motion_sum,cell_y01_x10_motion_sum,cell_y01_x11_motion_sum,cell_y02_x00_motion_sum,cell_y02_x01_motion_sum,cell_y02_x02_motion_sum,cell_y02_x03_motion_sum,cell_y02_x04_motion_sum,cell_y02_x05_motion_sum,cell_y02_x06_motion_sum,cell_y02_x07_motion_sum,cell_y02_x08_motion_sum,cell_y02_x09_motion_sum,cell_y02_x10_motion_sum,cell_y02_x11_motion_sum,cell_y03_x00_motion_sum,cell_y03_x01_motion_sum,cell_y03_x02_motion_sum,cell_y03_x03_motion_sum,cell_y03_x04_motion_sum,cell_y03_x05_motion_sum,cell_y03_x06_motion_sum,cell_y03_x07_motion_sum,cell_y03_x08_motion_sum,cell_y03_x09_motion_sum,cell_y03_x10_motion_sum,cell_y03_x11_motion_sum,cell_y04_x00_motion_sum,cell_y04_x01_motion_sum,cell_y04_x02_motion_sum,cell_y04_x03_motion_sum,cell_y04_x04_motion_sum,cell_y04_x05_motion_sum,cell_y04_x06_motion_sum,cell_y04_x07_motion_sum,cell_y04_x08_motion_sum,cell_y04_x09_motion_sum,cell_y04_x10_motion_sum,cell_y04_x11_motion_sum,cell_y05_x00_motion_sum,cell_y05_x01_motion_sum,cell_y05_x02_motion_sum,cell_y05_x03_motion_sum,cell_y05_x04_motion_sum,cell_y05_x05_motion_sum,cell_y05_x06_motion_sum,cell_y05_x07_motion_sum,cell_y05_x08_motion_sum,cell_y05_x09_motion_sum,cell_y05_x10_motion_sum,cell_y05_x11_motion_sum,cell_y06_x00_motion_sum,cell_y06_x01_motion_sum,cell_y06_x02_motion_sum,cell_y06_x03_motion_sum,cell_y06_x04_motion_sum,cell_y06_x05_motion_sum,cell_y06_x06_motion_sum,cell_y06_x07_motion_sum,cell_y06_x08_motion_sum,cell_y06_x09_motion_sum,cell_y06_x10_motion_sum,cell_y06_x11_motion_sum,cell_y07_x00_motion_sum,cell_y07_x01_motion_sum,cell_y07_x02_motion_sum,cell_y07_x03_motion_sum,cell_y07_x04_motion_sum,cell_y07_x05_motion_sum,cell_y07_x06_motion_sum,cell_y07_x07_motion_sum,cell_y07_x08_motion_sum,cell_y07_x09_motion_sum,cell_y07_x10_motion_sum,cell_y07_x11_motion_sum,cell_y08_x00_motion_sum,cell_y08_x01_motion_sum,cell_y08_x02_motion_sum,cell_y08_x03_motion_sum,cell_y08_x04_motion_sum,cell_y08_x05_motion_sum,cell_y08_x06_motion_sum,cell_y08_x07_motion_sum,cell_y08_x08_motion_sum,cell_y08_x09_motion_sum,cell_y08_x10_motion_sum,cell_y08_x11_motion_sum,cell_y09_x00_motion_sum,cell_y09_x01_motion_sum,cell_y09_x02_motion_sum,cell_y09_x03_motion_sum,cell_y09_x04_motion_sum,cell_y09_x05_motion_sum,cell_y09_x06_motion_sum,cell_y09_x07_motion_sum,cell_y09_x08_motion_sum,cell_y09_x09_motion_sum,cell_y09_x10_motion_sum,cell_y09_x11_motion_sum,cell_y10_x00_motion_sum,cell_y10_x01_motion_sum,cell_y10_x02_motion_sum,cell_y10_x03_motion_sum,cell_y10_x04_motion_sum,cell_y10_x05_motion_sum,cell_y10_x06_motion_sum,cell_y10_x07_motion_sum,cell_y10_x08_motion_sum,cell_y10_x09_motion_sum,cell_y10_x10_motion_sum,cell_y10_x11_motion_sum,cell_y11_x00_motion_sum,cell_y11_x01_motion_sum,cell_y11_x02_motion_sum,cell_y11_x03_motion_sum,cell_y11_x04_motion_sum,cell_y11_x05_motion_sum,cell_y11_x06_motion_sum,cell_y11_x07_motion_sum,cell_y11_x08_motion_sum,cell_y11_x09_motion_sum,cell_y11_x10_motion_sum,cell_y11_x11_motion_sum
aop6m_test_02,vital_signs_AOP_6m.cfg,0,0.000,5.000,3,58,56,-3.0,3.0,0.0,6.0,0.5,12,12,56,1.000000,0,0,2323,41.482143,0,38,1,2,0.939548,4.096513,3,1,15,2,0.003735,0.007680,59.152,0.000,2.139974,9.159080,149.366333,2586.879942,20,5,1,-0.250000,0.750000,1252.000000,0.000000,0.000000,0.000000,0.000000,19.000000,149.000000,46.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,1183.000000,295.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,482.000000,73.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,22.000000,12.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.738560,246.457219,93.263564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.106400,2281.088638,730.916760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.686080,1320.279987,116.768062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.159360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.579680,57.356600,43.301440,1.421280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.631680,23.056040,27.351800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.315840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.316800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.264320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
