"main_label","person_count","lying_count","moving_count","breathing_count","scenario_note","source","estimated_time_sec","frame","num_detected_obj","num_tlvs","packet_len","tlv_summary","has_vital","target_id","range_bin","breath_deviation","heart_rate","breath_rate","raw_radar","raw_vital"
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","0.00","3","0","1","52","1021:4","0","","","","","","RADAR,3,0,1,52,1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","0.63","10","0","1","52","1021:4","0","","","","","","RADAR,10,0,1,52,1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","1.17","16","24","3","416","1020:212;1021:4;1040:136","1","0","15","0.0014","80.4","0.0","RADAR,16,24,3,416,1020:212;1021:4;1040:136","VITAL,16,id=0,rangeBin=15,breathDev=0.0014,heartRate=80.4,breathRate=0.0"
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","1.71","22","149","3","1392","1020:1212;1010:112;1021:4","0","","","","","","RADAR,22,149,3,1392,1020:1212;1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","2.25","28","76","4","897","1020:628;1010:112;1011:81;1021:4","0","","","","","","RADAR,28,76,4,897,1020:628;1010:112;1011:81;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","2.79","34","139","4","1469","1020:1132;1010:112;1011:149;1021:4","0","","","","","","RADAR,34,139,4,1469,1020:1132;1010:112;1011:149;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","3.33","40","149","4","1549","1020:1212;1010:112;1011:149;1021:4","0","","","","","","RADAR,40,149,4,1549,1020:1212;1010:112;1011:149;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","3.87","46","149","4","1549","1020:1212;1010:112;1011:149;1021:4","0","","","","","","RADAR,46,149,4,1549,1020:1212;1010:112;1011:149;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","4.41","52","66","4","845","1020:548;1010:112;1011:109;1021:4","0","","","","","","RADAR,52,66,4,845,1020:548;1010:112;1011:109;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","4.95","58","64","4","843","1020:532;1010:112;1011:123;1021:4","0","","","","","","RADAR,58,64,4,843,1020:532;1010:112;1011:123;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","5.49","64","2","5","370","1020:36;1010:112;1011:2;1021:4;1040:136","1","0","23","0.0047","70.3","18.4","RADAR,64,2,5,370,1020:36;1010:112;1011:2;1021:4;1040:136","VITAL,64,id=0,rangeBin=23,breathDev=0.0047,heartRate=70.3,breathRate=18.4"
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","6.03","70","74","4","884","1020:612;1010:112;1011:84;1021:4","0","","","","","","RADAR,70,74,4,884,1020:612;1010:112;1011:84;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","6.57","76","62","4","780","1020:516;1010:112;1011:76;1021:4","0","","","","","","RADAR,76,62,4,780,1020:516;1010:112;1011:76;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","7.11","82","3","4","236","1020:44;1010:112;1011:4;1021:4","0","","","","","","RADAR,82,3,4,236,1020:44;1010:112;1011:4;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","7.65","88","0","2","172","1010:112;1021:4","0","","","","","","RADAR,88,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","8.19","94","0","2","172","1010:112;1021:4","0","","","","","","RADAR,94,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","8.73","100","0","2","172","1010:112;1021:4","0","","","","","","RADAR,100,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","9.27","106","1","3","208","1020:28;1010:112;1021:4","0","","","","","","RADAR,106,1,3,208,1020:28;1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","9.81","112","0","3","316","1010:112;1021:4;1040:136","1","0","68","0.0220","77.0","13.4","RADAR,112,0,3,316,1010:112;1021:4;1040:136","VITAL,112,id=0,rangeBin=68,breathDev=0.0220,heartRate=77.0,breathRate=13.4"
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","10.35","118","0","3","182","1010:112;1011:2;1021:4","0","","","","","","RADAR,118,0,3,182,1010:112;1011:2;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","10.89","124","0","2","172","1010:112;1021:4","0","","","","","","RADAR,124,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","11.43","130","0","2","172","1010:112;1021:4","0","","","","","","RADAR,130,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","11.97","136","0","2","172","1010:112;1021:4","0","","","","","","RADAR,136,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","12.51","142","0","2","172","1010:112;1021:4","0","","","","","","RADAR,142,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","13.05","148","0","2","172","1010:112;1021:4","0","","","","","","RADAR,148,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","13.59","154","0","2","172","1010:112;1021:4","0","","","","","","RADAR,154,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","14.13","160","0","3","316","1010:112;1021:4;1040:136","1","0","68","0.0560","65.3","15.1","RADAR,160,0,3,316,1010:112;1021:4;1040:136","VITAL,160,id=0,rangeBin=68,breathDev=0.0560,heartRate=65.3,breathRate=15.1"
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","14.76","167","0","2","172","1010:112;1021:4","0","","","","","","RADAR,167,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","15.30","173","0","2","172","1010:112;1021:4","0","","","","","","RADAR,173,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","15.84","179","0","2","172","1010:112;1021:4","0","","","","","","RADAR,179,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","16.38","185","0","2","172","1010:112;1021:4","0","","","","","","RADAR,185,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","16.92","191","0","2","172","1010:112;1021:4","0","","","","","","RADAR,191,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","17.46","197","0","3","181","1010:112;1011:1;1021:4","0","","","","","","RADAR,197,0,3,181,1010:112;1011:1;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","18.00","203","0","2","172","1010:112;1021:4","0","","","","","","RADAR,203,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","18.54","209","0","2","172","1010:112;1021:4","0","","","","","","RADAR,209,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","19.08","215","0","2","172","1010:112;1021:4","0","","","","","","RADAR,215,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","19.62","221","82","4","964","1020:676;1010:112;1011:100;1021:4","0","","","","","","RADAR,221,82,4,964,1020:676;1010:112;1011:100;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","20.16","227","71","4","861","1020:588;1010:112;1011:85;1021:4","0","","","","","","RADAR,227,71,4,861,1020:588;1010:112;1011:85;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","20.70","233","63","4","820","1020:524;1010:112;1011:108;1021:4","0","","","","","","RADAR,233,63,4,820,1020:524;1010:112;1011:108;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","21.24","239","96","4","1065","1020:788","0","","","","","","RADAR,239,96,4,1065,1020:788",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","21.87","246","116","4","1182","1020:948;1010:112;1011:46;1021:4","0","","","","","","RADAR,246,116,4,1182,1020:948;1010:112;1011:46;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","22.41","252","149","4","1495","1020:1212;1010:112;1011:95;1021:4","0","","","","","","RADAR,252,149,4,1495,1020:1212;1010:112;1011:95;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","22.95","258","149","4","1480","1020:1212;1010:112;1011:80;1021:4","0","","","","","","RADAR,258,149,4,1480,1020:1212;1010:112;1011:80;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","23.49","264","123","4","1341","1020:1004;1010:112;1011:149;1021:4","0","","","","","","RADAR,264,123,4,1341,1020:1004;1010:112;1011:149;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","24.03","270","91","4","1072","1020:748;1010:112;1011:136;1021:4","0","","","","","","RADAR,270,91,4,1072,1020:748;1010:112;1011:136;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","24.57","276","110","4","1179","1020:900;1010:112;1011:91;1021:4","0","","","","","","RADAR,276,110,4,1179,1020:900;1010:112;1011:91;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","25.11","282","57","4","730","1020:476","0","","","","","","RADAR,282,57,4,730,1020:476",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","25.74","289","0","3","181","1010:112;1011:1;1021:4","0","","","","","","RADAR,289,0,3,181,1010:112;1011:1;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","26.28","295","0","2","172","1010:112;1021:4","0","","","","","","RADAR,295,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","26.82","301","0","2","172","1010:112;1021:4","0","","","","","","RADAR,301,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","27.36","307","0","2","172","1010:112;1021:4","0","","","","","","RADAR,307,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","27.90","313","0","2","172","1010:112;1021:4","0","","","","","","RADAR,313,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","28.44","319","1","3","208","1020:28;1010:112;1021:4","0","","","","","","RADAR,319,1,3,208,1020:28;1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","28.98","325","0","2","172","1010:112;1021:4","0","","","","","","RADAR,325,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","29.52","331","24","3","392","1020:212;1010:112;1021:4","0","","","","","","RADAR,331,24,3,392,1020:212;1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","30.06","337","41","4","618","1020:348;1010:112;1011:82;1021:4","0","","","","","","RADAR,337,41,4,618,1020:348;1010:112;1011:82;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","30.51","342","149","4","1402","1020:1212;0:0","0","","","","","","RADAR,342,149,4,1402,1020:1212;0:0",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","31.14","349","141","4","1464","1020:1148;1010:112;1011:128;1021:4","0","","","","","","RADAR,349,141,4,1464,1020:1148;1010:112;1011:128;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","31.68","355","80","4","951","1020:660;1010:112;1011:103;1021:4","0","","","","","","RADAR,355,80,4,951,1020:660;1010:112;1011:103;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","32.13","360","80","4","997","1020:660","0","","","","","","RADAR,360,80,4,997,1020:660",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","32.67","366","149","4","1456","1020:1212","0","","","","","","RADAR,366,149,4,1456,1020:1212",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","33.30","373","24","4","496","1020:212;1010:112;1011:96;1021:4","0","","","","","","RADAR,373,24,4,496,1020:212;1010:112;1011:96;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","33.84","379","61","4","745","1020:508;1010:112;1011:49;1021:4","0","","","","","","RADAR,379,61,4,745,1020:508;1010:112;1011:49;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","34.38","385","108","4","1096","1020:884;1010:112;1011:24;1021:4","0","","","","","","RADAR,385,108,4,1096,1020:884;1010:112;1011:24;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","34.83","390","76","4","893","1020:628;28672:0","0","","","","","","RADAR,390,76,4,893,1020:628;28672:0",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","35.46","397","0","2","172","1010:112;1021:4","0","","","","","","RADAR,397,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","36.00","403","0","2","172","1010:112;1021:4","0","","","","","","RADAR,403,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","36.54","409","0","2","172","1010:112;1021:4","0","","","","","","RADAR,409,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","37.08","415","2","3","216","1020:36;1010:112;1021:4","0","","","","","","RADAR,415,2,3,216,1020:36;1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","37.62","421","0","2","172","1010:112;1021:4","0","","","","","","RADAR,421,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","38.16","427","0","2","172","1010:112;1021:4","0","","","","","","RADAR,427,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","38.70","433","0","2","172","1010:112;1021:4","0","","","","","","RADAR,433,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","39.24","439","0","2","172","1010:112;1021:4","0","","","","","","RADAR,439,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","39.78","445","0","2","172","1010:112;1021:4","0","","","","","","RADAR,445,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","40.32","451","0","2","172","1010:112;1021:4","0","","","","","","RADAR,451,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","40.86","457","0","2","172","1010:112;1021:4","0","","","","","","RADAR,457,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","41.40","463","0","2","172","1010:112;1021:4","0","","","","","","RADAR,463,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","41.94","469","0","2","172","1010:112;1021:4","0","","","","","","RADAR,469,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","42.48","475","0","2","172","1010:112;1021:4","0","","","","","","RADAR,475,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","43.02","481","0","2","172","1010:112;1021:4","0","","","","","","RADAR,481,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","43.56","487","0","2","172","1010:112;1021:4","0","","","","","","RADAR,487,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","44.10","493","0","2","172","1010:112;1021:4","0","","","","","","RADAR,493,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","44.64","499","0","2","172","1010:112;1021:4","0","","","","","","RADAR,499,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","45.18","505","0","2","172","1010:112;1021:4","0","","","","","","RADAR,505,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","45.72","511","0","2","172","1010:112;1021:4","0","","","","","","RADAR,511,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","46.26","517","0","2","172","1010:112;1021:4","0","","","","","","RADAR,517,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","46.80","523","0","2","172","1010:112;1021:4","0","","","","","","RADAR,523,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","47.34","529","0","2","172","1010:112;1021:4","0","","","","","","RADAR,529,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","47.88","535","0","2","172","1010:112;1021:4","0","","","","","","RADAR,535,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","48.42","541","3","3","224","1020:44;1010:112;1021:4","0","","","","","","RADAR,541,3,3,224,1020:44;1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","48.96","547","78","4","897","1020:644;1010:112;1011:65;1021:4","0","","","","","","RADAR,547,78,4,897,1020:644;1010:112;1011:65;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","49.50","553","77","4","890","1020:636;1010:112;1011:66;1021:4","0","","","","","","RADAR,553,77,4,890,1020:636;1010:112;1011:66;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","50.04","559","75","4","930","1020:620;1010:112;1011:122;1021:4","0","","","","","","RADAR,559,75,4,930,1020:620;1010:112;1011:122;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","50.58","565","2","4","294","1020:36;1010:112;1011:70;1021:4","0","","","","","","RADAR,565,2,4,294,1020:36;1010:112;1011:70;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","51.12","571","100","4","1114","1020:820","0","","","","","","RADAR,571,100,4,1114,1020:820",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","51.75","578","149","4","1549","1020:1212;1010:112;1011:149;1021:4","0","","","","","","RADAR,578,149,4,1549,1020:1212;1010:112;1011:149;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","52.20","583","149","4","1458","1020:1212","0","","","","","","RADAR,583,149,4,1458,1020:1212",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","52.74","589","149","4","1511","1020:1212","0","","","","","","RADAR,589,149,4,1511,1020:1212",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","53.37","596","89","4","962","1020:732","0","","","","","","RADAR,596,89,4,962,1020:732",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","54.00","603","4","4","247","1020:52;1010:112;1011:7;1021:4","0","","","","","","RADAR,603,4,4,247,1020:52;1010:112;1011:7;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","54.54","609","0","3","182","1010:112;1011:2;1021:4","0","","","","","","RADAR,609,0,3,182,1010:112;1011:2;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","55.08","615","0","2","172","1010:112;1021:4","0","","","","","","RADAR,615,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","55.62","621","0","3","181","1010:112;1011:1;1021:4","0","","","","","","RADAR,621,0,3,181,1010:112;1011:1;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","56.16","627","0","2","172","1010:112;1021:4","0","","","","","","RADAR,627,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","56.70","633","0","2","172","1010:112;1021:4","0","","","","","","RADAR,633,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","57.24","639","0","2","172","1010:112;1021:4","0","","","","","","RADAR,639,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","57.78","645","0","1","52","1021:4","0","","","","","","RADAR,645,0,1,52,1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","58.32","651","0","1","52","1021:4","0","","","","","","RADAR,651,0,1,52,1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","58.86","657","0","1","52","1021:4","0","","","","","","RADAR,657,0,1,52,1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","59.40","663","0","1","52","1021:4","0","","","","","","RADAR,663,0,1,52,1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","59.94","669","5","2","120","1020:60;1021:4","0","","","","","","RADAR,669,5,2,120,1020:60;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","60.48","675","98","2","864","1020:804;1021:4","0","","","","","","RADAR,675,98,2,864,1020:804;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","60.93","680","149","4","1546","1020:1212","0","","","","","","RADAR,680,149,4,1546,1020:1212",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","61.56","687","149","4","1549","1020:1212;1010:112;1011:149","0","","","","","","RADAR,687,149,4,1549,1020:1212;1010:112;1011:149",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","62.19","694","102","4","1028","1020:836;1010:112;1011:4;1021:4","0","","","","","","RADAR,694,102,4,1028,1020:836;1010:112;1011:4;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","62.73","700","125","4","1308","1020:1020;1010:112;1011:100;1021:4","0","","","","","","RADAR,700,125,4,1308,1020:1020;1010:112;1011:100;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","63.27","706","149","4","1501","1020:1212;1010:112;1011:101;1021:4","0","","","","","","RADAR,706,149,4,1501,1020:1212;1010:112;1011:101;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","63.81","712","102","4","1104","1020:836","0","","","","","","RADAR,712,102,4,1104,1020:836",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","64.44","719","133","4","1402","1020:1084;1010:112;1011:130;1021:4","0","","","","","","RADAR,719,133,4,1402,1020:1084;1010:112;1011:130;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","64.98","725","10","4","381","1020:100;1010:112;1011:93;1021:4","0","","","","","","RADAR,725,10,4,381,1020:100;1010:112;1011:93;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","65.52","731","25","4","444","1020:220;1010:112;1011:36;1021:4","0","","","","","","RADAR,731,25,4,444,1020:220;1010:112;1011:36;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","65.97","736","2","5","370","1020:36;1010:112;1011:2;1021:4;1040:136","1","0","54","0.0635","80.4","20.1","RADAR,736,2,5,370,1020:36;1010:112;1011:2;1021:4;1040:136","VITAL,736,id=0,rangeBin=54,breathDev=0.0635,heartRate=80.4,breathRate=20.1"
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","66.51","742","0","2","172","1010:112;1021:4","0","","","","","","RADAR,742,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","67.05","748","0","2","172","1010:112;1021:4","0","","","","","","RADAR,748,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","67.59","754","0","2","172","1010:112;1021:4","0","","","","","","RADAR,754,0,2,172,1010:112;1021:4",""
"one_breathing_one_walking","2","1","1","1","one lying person breathing, one person walking back and forth on the same path","pasted_text","68.13","760","0","2","172","1010:112;1021:4","0","","","","","","RADAR,760,0,2,172,1010:112;1021:4",""
